Initial investigation of Wistron India violence finds 'labour violations',2020-12-18 09:43:08+00:00,0.95,Initial investigation of Wistron India violence,finds,labour violations
Buffett's Berkshire more than doubled its stake in Apple: CNBC,2017-02-27 12:16:13+00:00,0.88,Buffett's Berkshire,doubled,its stake in Apple
Apple tax windfall could help ease Ireland's debts says S&P,2016-08-31 14:31:31+00:00,0.96,Apple tax windfall could help ease Ireland's debts,says,S&P
GLOBAL MARKETS-Stocks under pressure as Apple sounds warning on coronavirus,2020-02-18 06:40:22+00:00,0.82,GLOBAL MARKETSStocks under pressure as Apple sounds,warning,on coronavirus
"BRIEF-Soros Fund Management dissolves share stake in Apple, Altice USA, Snap",2017-11-14 22:19:39+00:00,0.91,BRIEFSoros Fund Management,dissolves,share stake in Apple Altice USA Snap
Apple iPhone maker Foxconn approved to resume Shenzhen plant production: source,2020-02-10 15:44:08+00:00,0.94,Apple iPhone maker Foxconn,approved to resume,Shenzhen plant production
Taiwan's Wistron sees no major financial impact from India plant damage,2020-12-21 01:46:18+00:00,0.94,Taiwan's Wistron,sees,no major financial impact from India plant damage
UPDATE 5-Buffett's Berkshire more than doubled its stake in Apple -CNBC,2017-02-27 12:13:53+00:00,0.86,Berkshire,doubled,its stake in Apple CNBC
Hugo Boss stumbles on online sales drop; Apple suppliers under scrutiny - For more see the European equities LiveMarkets blog,2017-05-03 11:10:41+00:00,0.92,Apple suppliers under scrutiny  For,see,the European equities
Apple pushes recycling of iPhone with 'Daisy' robot,2020-01-10 18:42:58+00:00,0.93,Apple,pushes,recycling of iPhone
RPT-EU takes Ireland to EU court over 13 bln euro Apple tax bill,2017-10-04 09:32:53+00:00,0.94,RPTEU,takes,Ireland
"BRIEF-Soros Fund Management takes share stake in Apple, cuts share stake in Netflix",2017-05-15 21:37:27+00:00,0.92,BRIEFSoros Fund Management,cuts,share stake in Netflix
Nokia jumps on Apple settlement; UK mid-caps outperform - For more see the European equities LiveMarkets blog,2017-05-23 12:30:32+00:00,0.93,UK midcaps outperform  For,more see,the European equities
"BRIEF-Appaloosa LP ups share stake in Apple, Facebook, slashes stake in GM",2017-11-14 14:27:08+00:00,0.93,BRIEFAppaloosa LP,ups,share stake in Apple
CORRECTED-(OFFICIAL)-Buffett says Berkshire owns 133 mln shares of Apple -CNBC,2017-02-27 15:39:33+00:00,0.94,Berkshire,owns,mln shares of Apple CNBC
RPT-'Fortnite' app removal threatens social lifeline for young gamers,2020-08-17 11:01:44+00:00,0.94,Fortnite' app removal,threatens,social lifeline for young gamers
Apple's main iPhone maker Foxconn to resume some Chinese production: source,2020-02-10 01:40:32+00:00,0.93,Apple's main iPhone maker,to resume,some Chinese production
"BRIEF-Paulson & Co takes share stake in Apple, dissolves share stake in Sarepta, Biogen",2017-08-14 21:11:20+00:00,0.91,BRIEFPaulson & Co,takes,share stake in Apple
"BRIEF-Jana Partners LLC Takes Sole Share Stake In Apple, Dissolves Sole Share Stake In Facebook",2018-05-15 13:54:41+00:00,0.91,BRIEFJana Partners LLC,Takes,Sole Share Stake In Apple
Samsung to unveil square-shaped foldable phones to challenge Apple,2020-02-11 05:01:47+00:00,0.91,Samsung,to unveil squareshaped foldable phones to challenge,Apple
"BRIEF-Sprint says iPhone 8, iPhone 8 plus, Apple Watch Series 3 with built-in cellular arrive on Sept. 22",2017-09-14 14:43:59+00:00,0.9,BRIEFSprint,says,iPhone
Edmund and Seppi to reprise Kiwi clash in Big Apple final,2020-02-16 02:40:11+00:00,0.94,Edmund and Seppi,to reprise,Kiwi clash in Big Apple
Buffett's Berkshire invests in Apple,2016-05-16 12:36:03+00:00,0.94,Buffett's Berkshire,invests,in Apple
China's Shenzhen denies blocking Apple supplier Foxconn from resuming production,2020-02-09 14:20:21+00:00,0.93,China's Shenzhen,denies blocking,Apple supplier Foxconn
Apple gives finger to the skeptics,2013-09-11 02:31:41+00:00,0.92,Apple,gives,finger
'Fortnite' app removal threatens social lifeline for young gamers,2020-08-15 12:18:44+00:00,0.92,Fortnite' app removal,threatens,social lifeline for young gamers
"FTC demands data on small buys by Google, Amazon, Apple, Facebook, Microsoft",2020-02-11 16:57:23+00:00,0.86,FTC,demands,data on small buys
Berkshire boosts bet on Apple,2016-08-15 20:20:31+00:00,0.93,Berkshire,boosts,bet
Apple coming back for more,2014-04-28 13:30:20+00:00,0.92,Apple,coming,back
INDIA PRESS-Apple HQ not displaying any sixth sense on Diwali - Times of India,2014-09-30 03:26:12+00:00,0.91,INDIA PRESSApple HQ,not displaying,any sixth sense on Diwali  Times of India
"UPDATE 1-Apple, Foxconn improve plants in China; more left to do -audit",2012-08-21 21:35:55+00:00,0.96,Foxconn,improve,plants in China
Apple should be like Bloomberg,2013-10-29 20:46:34+00:00,0.93,Apple,should be,like Bloomberg
Chinese regulators remove 'Plague Inc' game from Apple's China app store,2020-02-28 01:17:24+00:00,0.9,Chinese regulators,remove,Plague Inc' game
"BRIEF-Avon Products says Cleveland Apple Investor voted in favor of electing Chan Galbato, Steven Mayer, Michael Sanford to board",2017-03-30 18:29:39+00:00,0.96,Cleveland Apple Investor,voted,in favor of electing Chan Galbato Steven Mayer Michael Sanford
Apple supplier Japan Display seals $920 mln bailout from Ichigo,2020-01-31 09:03:49+00:00,1.0,Apple supplier Japan Display,seals,$  mln bailout
S.Korea regulator not probing Hyundai executives' share sales -official,2021-02-09 01:53:51+00:00,0.95,S.Korea regulator,not probing,Hyundai executives' share sales official
"Huawei snatched market share from Apple, local rivals in China in 2019",2020-01-28 17:59:23+00:00,0.93,Huawei,snatched,market share
Apple sparks Wall Street bounce ahead of results,2020-01-28 13:07:42+00:00,0.93,Apple,sparks ahead,Wall Street bounce
Apple supplier Japan Display gets $920 million bailout from Ichigo,2020-01-31 09:16:33+00:00,1.0,Apple supplier Japan Display,gets,$  million bailout
"BRIEF-Apple says 'Apple Watch Nike+' will be available Friday, Oct. 28",2016-10-24 12:50:44+00:00,0.92,Apple Watch Nike,will be,available
BRIEF-Apple says Apple Music will be priced at $9.99 a month,2015-06-08 19:11:58+00:00,0.92,BRIEFApple,says,Apple Music will be priced at $. a month
US STOCKS-Apple leads Wall St rebound ahead of results,2020-01-28 20:02:43+00:00,0.9,US STOCKSApple,leads ahead,Wall St rebound
"US STOCKS-Apple, Boeing lift Wall Street ahead of Fed decision",2020-01-29 18:15:03+00:00,0.95,Boeing,lift,Wall Street
Indian trade union slams govt for failing to address worker woes after Wistron violence,2020-12-17 12:10:39+00:00,0.97,Indian trade union slams,govt,for failing to address worker woes after Wistron violence
BRIEF-Apple Hospitality REIT to merge with Apple REIT Ten,2016-04-14 10:20:41+00:00,0.91,BRIEFApple Hospitality REIT,to merge,with Apple REIT Ten
BRIEF-Apple Inc board adopted amendments to apple's amended and restated bylaws,2016-12-15 22:18:15+00:00,0.9,BRIEF  Apple Inc board,adopted,amendments
US STOCKS-Wall Street rebounds as Apple surges ahead of earnings,2020-01-28 18:07:31+00:00,0.92,Apple,surges,ahead of earnings
"US STOCKS-Apple, Boeing lift Wall Street as Fed stands pat",2020-01-29 19:28:52+00:00,0.95,Boeing,lift,Wall Street
BRIEF-Apple - Apple Watch Series 2 will be available beginning Sept. 16,2016-09-07 18:08:58+00:00,0.93,BRIEFApple  Apple Watch Series,will be,available beginning Sept
"Mnuchin urges Apple, other tech companies to work with law enforcement",2020-01-15 13:40:18+00:00,0.91,Mnuchin,urges,Apple
Indian union criticises state govt for failing to address worker woes after Wistron violence,2020-12-17 13:15:47+00:00,0.92,Indian union,criticises,state govt
BRIEF-Apple Hospitality to update outlook for 2016 to reflect acquisition of Apple Ten,2016-09-01 21:15:37+00:00,0.9,BRIEFApple Hospitality,to update,outlook for
"Apple pushes recycling with robot, but mined metals still needed",2020-01-10 18:36:58+00:00,0.92,Apple,mined,metals
EMERGING MARKETS-Latam equities at one-week low as Apple warning sours risk appetite,2020-02-18 20:34:23+00:00,0.92,Apple,warning,sours risk appetite
Apple has time on its side,2015-07-21 23:46:45+00:00,0.94,Apple,has,time
US STOCKS-Apple's surprise sales warning sets Wall St for lower open,2020-02-18 14:15:54+00:00,0.95,US STOCKSApple's surprise sales warning,sets,Wall St
"U.S. senators threaten Facebook, Apple with encryption regulation",2019-12-10 18:36:02+00:00,0.94,U.S. senators,threaten,Facebook
Apple’s simplicity complicated by status quo,2013-10-29 16:31:21+00:00,0.93,Apple's simplicity,complicated,by status quo
Apple may be in for model-cycle purgatory,2016-01-27 02:46:35+00:00,0.92,Apple,may be,in for modelcycle purgatory
Apple entry into DJIA is polish for an antique,2015-03-06 19:16:12+00:00,0.95,Apple entry into DJIA,is,polish for an antique
Volkswagen says not in talks with Apple or Google,2016-04-28 10:39:52+00:00,0.93,Volkswagen,says not,in talks with Apple or Google
Breakingviews - Tech and auto bosses form an awkward carpool,2021-01-11 11:07:29+00:00,0.93,auto bosses,form,an awkward carpool
Apple overcomes China blues for now,2013-07-24 08:15:26+00:00,0.93,Apple,overcomes,China blues
Apple’s patent victory is a victory for competition,2012-09-04 16:15:45+00:00,0.95,Apple's patent victory,is,a victory for competition
Xerox CFO leaving to join Apple,2013-01-11 13:10:16+00:00,0.92,Xerox CFO,leaving to join,Apple
DoubleLine's Gundlach recommends shorting Apple,2012-05-16 19:45:34+00:00,0.93,DoubleLine's Gundlach,recommends shorting,Apple
"Apple to initiate dividend, share buyback",2012-03-19 12:55:21+00:00,0.92,Apple,to initiate,dividend share buyback
Apple goes big -- and gets it right,2013-05-03 13:00:17+00:00,0.89,Apple,gets,it right
Samsung working on wristwatch to rival Apple's,2013-03-19 09:12:12+00:00,0.92,Samsung,working,on wristwatch
CANADA STOCKS-TSX flat as Apple's sales warning fuels coronavirus fallout worries,2020-02-18 15:27:02+00:00,0.93,Apple's sales,warning,fuels
"Coronavirus cases in China's Hubei fall for second day, Apple and markets feel impact",2020-02-18 01:38:49+00:00,0.89,markets,feel,impact
Topix sinks to near 4-month low as Apple warning hurts tech shares,2020-02-18 07:35:29+00:00,0.95,Topix,sinks,to near month low
"PRECIOUS-Gold back above $1,600/oz as Apple's virus warning lifts safety demand",2020-02-18 15:53:41+00:00,0.95,Apple's virus warning,lifts,safety demand
"CORRECTED-Japan Display discussing factory sale to Apple, Sharp -Nikkei",2019-12-26 23:24:14+00:00,0.94,CORRECTEDJapan Display,discussing,factory sale to Apple Sharp Nikkei
Apples are top fruit for U.S. kids,2015-09-21 15:37:34+00:00,0.91,Apples,are,top fruit for U.S. kids
US STOCKS-Futures dip with Apple,2017-09-13 11:40:56+00:00,0.93,US STOCKSFutures,dip,with Apple
BRIEF-Apple says App store service restored,2016-06-03 00:31:58+00:00,0.87,BRIEFApple,says,App store service restored
Techs drag Australia shares lower as Apple outlook weighs; NZ at record high,2020-02-18 01:28:32+00:00,0.92,Techs,drag,Australia shares
US STOCKS SNAPSHOT-Wall St opens lower as coronavirus fears may hit Apple sales,2020-02-10 14:37:10+00:00,0.92,coronavirus fears,may hit,Apple sales
"Samsung unveils compact foldable phone, 5G Galaxy S20 to fend off Apple, Huawei",2020-02-11 05:01:46+00:00,0.96,Samsung,unveils,compact foldable phone G Galaxy S to fend off Apple Huawei
"BRIEF-Adage Capital Partners Ups Share Stake In J&J, Cuts Share Stake In Apple",2020-02-14 17:58:19+00:00,0.95,BRIEFAdage Capital Partners Ups Share Stake In J&J,Cuts,Share Stake In Apple
"FTC demands data about acquisitions from Google, Amazon.com, Apple, Facebook and Microsoft",2020-02-11 16:52:43+00:00,0.88,FTC,demands,data about acquisitions from Microsoft
BRIEF-Tomtom extends Apple agreement,2015-05-19 05:41:02+00:00,0.9,BRIEFTomtom,extends,Apple agreement
BRIEF-Apple says app store is back up,2016-05-05 16:05:12+00:00,0.85,BRIEFApple,says,app store is back up
BRIEF-Apple Watch processor made by Samsung - ifxit,2015-05-07 20:05:40+00:00,0.91,BRIEFApple Watch processor,made,by Samsung  ifxit
Amazon launches Instant Video app for Apple's iPad,2012-08-01 14:30:22+00:00,0.93,Amazon,launches,Instant Video app
Apple’s iPhone 4S greeted with a strike in Italy?,2011-10-28 22:31:19+00:00,0.95,Apple's iPhone S,greeted,with a strike in Italy
Apple recalls Beats Pill XL speakers,2015-06-03 14:30:37+00:00,0.94,Apple recalls,Beats,Pill XL speakers
Apple and Einhorn could both use cleaner design,2013-02-07 22:31:06+00:00,0.88,Apple,could use,cleaner design
BRIEF-Iberdrola to build wind farm for Apple,2017-05-03 10:45:32+00:00,0.9,BRIEFIberdrola,to build,wind farm for Apple
China lifts suspension on Washington State delicious apples,2014-10-31 18:45:54+00:00,0.94,China,lifts,suspension
"Canada's Competition Bureau reaches deal with Apple, publishers",2017-01-20 18:53:13+00:00,0.95,Canada's Competition Bureau,reaches,deal with Apple publishers
BRIEF-Eros now launches on Apple TV,2016-06-08 12:15:50+00:00,0.89,BRIEFEros,launches,on Apple TV
Apple results shrink iPad mini’s relevance,2012-10-26 01:00:18+00:00,0.95,Apple results,shrink,iPad mini's relevance
BRIEF-Euroespes cancels deal with Red Apple Ventures,2016-10-12 05:40:30+00:00,0.87,BRIEFEuroespes cancels,deal,with Red Apple Ventures
Analysis: Apple results loom large for tech - and the market,2012-04-19 03:25:32+00:00,0.93,Apple results,loom large,for the market
Samsung investors should worry less about Apple,2012-05-17 11:15:25+00:00,0.92,Samsung investors,should worry,less
BRIEF-Apple invests $1 bln in Didi Chuxing,2016-05-13 03:15:02+00:00,1.0,BRIEF Apple,invests,$  bln
Netflix shares fall on Comcast-Apple report,2014-03-24 16:05:41+00:00,0.94,Netflix shares,fall,on ComcastApple report
Apple shows another symptom of mid-life crisis,2014-05-09 18:45:43+00:00,0.94,Apple,shows,another symptom of midlife crisis
Column: Cable companies want Apple? Think different,2012-08-16 21:41:37+00:00,0.92,Cable companies,want,Apple
The Apple doesn’t fall far from the threes,2011-10-20 00:01:31+00:00,0.93,The Apple,does n't fall,far from the threes
BRIEF-Apple announces environmental progress in China,2016-08-17 04:10:14+00:00,0.9,BRIEFApple,announces,environmental progress in China
Google says Apple patent lawsuit dismissed,2012-11-05 19:15:58+00:00,0.92,Google,says,Apple patent lawsuit dismissed
Apple recalls some Beats Pill XL speakers,2015-06-03 14:37:52+00:00,0.93,Apple,recalls,some Beats Pill XL speakers
BlackBerry maker seeks Apple-focused app developer,2012-03-22 21:10:38+00:00,0.92,BlackBerry maker,seeks,Applefocused app developer
STMicro shares slump on concerns over Apple supplies,2017-03-09 12:32:57+00:00,0.94,STMicro shares,slump,on concerns over Apple supplies
"BRIEF-Apple Hospitality Reit, Apple Reit Ten say Shareholders approve merger",2016-08-31 21:10:35+00:00,0.87,Shareholders,approve,merger
"Amazon touches $1 trillion, on pace to overtake Apple",2018-09-04 15:48:46+00:00,1.0,Amazon,touches,$  trillion
"In smartphone wars, Apple stalks the elusive injunction",2013-01-19 00:15:15+00:00,0.96,Apple,stalks,the elusive injunction
U.S. tax avoidance clampdown a potential headache for Apple,2016-09-15 14:08:19+00:00,0.94,U.S. tax avoidance,clampdown,a potential headache for Apple
"GT Advanced settles with Apple, to exit sapphire production",2014-10-23 12:20:26+00:00,0.94,GT Advanced,settles,with Apple
US STOCKS-Futures gain as Apple earnings take some focus off virus concerns,2020-01-29 13:06:12+00:00,0.93,Apple earnings,take,some focus
Apple supplier IQE warns on full-year results,2018-11-12 17:23:13+00:00,0.95,Apple supplier IQE,warns,on fullyear results
Samsung asks for emergency stay of damages retrial with Apple,2016-03-22 22:01:14+00:00,0.95,Samsung,asks,for emergency stay of damages retrial with Apple
Denmark's GN takes aim at Apple with wireless earbuds,2018-01-08 01:19:29+00:00,0.94,Denmark's GN,takes,aim
"In China, cheap and cheerful phones outsmart Apple",2012-08-16 10:16:31+00:00,0.95,cheerful phones,outsmart,Apple
Apple suppliers boost Taiwan stocks; Acer down,2012-08-20 01:16:15+00:00,0.94,Apple suppliers,boost down,Taiwan stocks
"GLOBAL MARKETS-Asian stocks rise as Apple drives tech gains, virus worries ease",2020-01-29 01:04:28+00:00,0.92,Apple,drives,tech gains
U.S. FDA proposes arsenic limit in apple juice,2013-07-12 12:40:18+00:00,0.93,U.S. FDA,proposes,arsenic limit in apple juice
"Apple rightly keeps chairman, CEO roles split",2011-11-16 22:01:20+00:00,0.9,Apple,rightly keeps,chairman
Apple patent case exposes trade arbiter’s flaws,2013-06-05 21:15:30+00:00,0.93,Apple patent case,exposes,trade arbiter's flaws
Toshiba sees rebound as Apple leads demand for NAND,2012-05-08 06:47:33+00:00,0.93,Apple,leads,demand for NAND
Apple looks to rev up fading tablet growth,2014-10-15 08:00:50+00:00,0.9,Apple,looks to rev up,fading tablet growth
"US STOCKS-Wall St set for gains as Apple, Boeing take focus off coronavirus",2020-01-29 14:11:22+00:00,0.93,US STOCKSWall St,set,for gains as Apple
Hold the iPhone! Amazon primed to be larger than Apple,2018-03-08 17:56:43+00:00,0.96,the iPhone,primed,Amazon
Why Apple should ignore its shareholders,2013-02-12 01:15:28+00:00,0.86,Apple,should ignore,its shareholders
Why Apple’s customers cripple its user experience,2011-11-23 06:31:20+00:00,0.88,Apple's customers,cripple,its user experience
Apple’s cash is key to unlocking suppressed value,2012-01-30 16:30:21+00:00,0.95,Apple's cash,is,key to unlocking suppressed value
Apple means (almost) never having to say sorry,2012-11-01 20:00:27+00:00,0.92,Apple,means,almost
Google's Schmidt says relationship with Apple has improved,2013-07-12 01:04:21+00:00,0.93,Google's Schmidt,says,relationship with Apple has improved
"Apple, Google could join Dow index -Barron's",2012-04-29 20:41:46+00:00,0.93,Google,could join,Dow index Barron's
"Apple to launch new iPhone, iPad in March: 9to5mac",2016-02-12 20:31:42+00:00,0.93,Apple,to launch,new iPhone
"Advertisers to get a glimpse of Apple Watch promise, challenge",2015-01-05 06:05:59+00:00,0.94,Advertisers,to get,a glimpse of Apple Watch promise challenge
Amazon unveils music matching service rivaling Apple's,2012-07-31 18:01:37+00:00,0.91,Amazon,unveils music matching service rivaling,Apple's
FINRA investigating Rochdale trades in Apple shares - WSJ,2012-11-06 03:25:25+00:00,0.93,FINRA,investigating,Rochdale trades
"REFILE-Tesla, Apple among firms accused of aiding child labor in Congo",2019-12-16 22:04:10+00:00,0.84,firms,accused,of aiding child labor in Congo
Apple overtakes Samsung in Q4 smartphone sales: report,2012-01-27 03:02:55+00:00,0.93,Apple,overtakes,Samsung in Q smartphone sales
"WiLan sues Apple, HTC, Sierra Wireless",2012-12-06 22:42:06+00:00,0.93,WiLan,sues,Apple HTC Sierra Wireless
Apple’s valuation isn’t at risk any time soon,2012-05-03 15:30:20+00:00,0.95,Apple's valuation,is n't,at risk
"Google's Chrome browser to be available on Apple's iPad, iPhone",2012-06-29 11:26:22+00:00,0.95,Google's Chrome browser,to be,available
Pimco's Gross tells Icahn to leave Apple alone,2013-10-24 15:16:12+00:00,0.96,Pimco's Gross,tells,Icahn
Asian tech shares boosted by Apple's robust earnings,2017-08-02 06:35:48+00:00,0.93,Asian tech shares,boosted,by Apple's robust earnings
Apple juggernaut regains warp speed with new pilot,2012-01-25 00:01:30+00:00,0.93,Apple juggernaut,regains,warp speed
Ads put Alphabet within spitting range of Apple,2016-01-22 19:01:39+00:00,0.87,Ads,put,Alphabet
Volkswagen hires Apple executive for autonomous vehicle role,2019-01-09 16:56:55+00:00,0.93,Volkswagen,hires,Apple executive
Taiwan stocks rise; Apple suppliers lead the way,2015-01-20 02:35:48+00:00,0.91,Apple suppliers,lead,the way
European shares turn flat as Apple miss weighs,2012-07-25 14:16:29+00:00,0.94,Apple,miss,weighs
Apple tax fight needs global response,2013-05-21 14:00:48+00:00,0.93,Apple tax fight,needs,global response
"Apple, Google could join Dow index: Barron's",2012-04-29 20:47:37+00:00,0.93,Google,could join,Dow index
Apple's car navigation plans hit Harman shares,2012-06-12 15:38:56+00:00,0.96,Apple's car navigation plans,hit,Harman shares
Apple supplier Foxconn freezes hiring at largest plant,2013-02-21 08:45:31+00:00,0.93,Apple supplier Foxconn,freezes,hiring
Samsung strikes new Note after Apple suit,2012-08-29 07:00:33+00:00,0.9,Samsung strikes,Note,after Apple suit
FDA proposes to limit arsenic levels in apple juice,2013-07-12 12:30:49+00:00,0.88,FDA,proposes,to limit arsenic levels in apple juice
Netflix says it will not join Apple TV service,2019-03-19 00:09:59+00:00,0.86,Netflix,says,it will not join Apple TV service
Qorvo joins other Apple suppliers in cutting forecast,2018-11-13 14:52:48+00:00,0.93,Qorvo,joins,other Apple suppliers
Alibaba's Ma says open to working with Apple on payments,2014-10-28 04:19:16+00:00,0.93,Alibaba's Ma,says,open to working with Apple on payments
"Microsoft unveils Office for Apple's iPad, as expected",2014-03-27 17:25:55+00:00,0.93,Microsoft,unveils,Office
Tech wrap: Apple changes course on iAd,2011-12-13 21:00:59+00:00,0.93,Apple,changes,course
JPMorgan Chase says it is building a rival to Apple Pay,2015-10-26 21:01:09+00:00,0.87,JPMorgan Chase,says,it is building a rival to Apple Pay
"Google takes on Apple, Amazon with new hardware push",2016-10-04 05:05:22+00:00,0.92,Google,takes,Amazon
Apple ties Cook into Jobs’ boots – at a price,2012-01-10 22:35:16+00:00,0.93,Apple,ties,Cook
"Apple, Facebook will pay for female employees to freeze their eggs",2014-10-14 20:50:45+00:00,0.86,Facebook,will pay,for female employees to freeze their eggs
"Microsoft opens door to Android, Apple phone apps",2015-04-29 15:55:43+00:00,0.93,Microsoft,opens,door
"Einhorn adds to Apple stake, awaits ""blockbuster product""",2013-05-07 13:58:33+00:00,0.95,Einhorn,adds,to Apple stake
Apple may find it harder saying “no” to bad ideas,2016-05-26 18:15:51+00:00,0.83,Apple,may find,it harder saying no to bad ideas
Apple demonstrates why it doesn’t need Time Warner,2016-10-25 21:41:14+00:00,0.91,Apple,demonstrates,why it doesn't need Time Warner
Apple supplier Imagination hit by competition fears,2012-06-19 11:11:34+00:00,0.95,Apple supplier Imagination,hit,by competition fears
"BRIEF-Carl Icahn dissolves in Apple, ups in AIG",2016-05-16 21:45:37+00:00,0.9,BRIEFCarl Icahn,dissolves,in Apple
Volkswagen names Apple's Jungwirth as head of digital strategy,2015-11-10 13:22:08+00:00,0.93,Volkswagen,names,Apple's Jungwirth
European stocks hit by ripple effects from Apple,2015-07-22 12:02:03+00:00,0.94,European stocks,hit,by ripple effects from Apple
"Microsoft to struggle vs. Apple, Google in tablets",2012-04-10 15:05:38+00:00,0.93,Microsoft,to struggle,vs. Apple
"Daimler CEO mulls JVs with Apple, Google -magazine",2015-08-21 11:46:47+00:00,0.95,Daimler CEO,mulls,JVs
Apple’s Maps snafu nothing new – just bigger,2012-09-28 18:45:24+00:00,0.93,Apple's Maps,snafu,nothing new
"BRIEF-ACCC denies authorisation for banks to collectively bargain with Apple, boycott Apple Pay",2017-03-30 23:05:28+00:00,0.88,BRIEFACCC,denies,authorisation
"Apple, Goldman Sachs send Wall Street tumbling",2018-11-12 13:12:53+00:00,0.95,Goldman Sachs,send,Wall Street
"Amazon takes on Apple with larger, cheaper Kindle Fires",2012-09-07 00:05:14+00:00,0.92,Amazon,takes,cheaper Kindle Fires
Apple takes art to city streets to augment reality,2019-08-16 14:02:39+00:00,0.92,Apple,takes,art
Nikkei falls as Dainippon Pharma offsets Apple optimism,2019-01-30 03:31:43+00:00,0.94,Dainippon Pharma,offsets,Apple optimism
"Cheap and cheerful, Chinese phones outsmart Apple",2012-08-15 21:05:39+00:00,0.93,Cheap  Chinese phones,outsmart,Apple
Europe’s bite at Apple could leave bad aftertaste,2016-08-30 12:01:20+00:00,0.94,Europe's bite at Apple,could leave,bad aftertaste
"Tencent wraps up biggest, tightest loan",2019-09-06 09:23:50+00:00,0.92,Tencent,wraps up,biggest tightest loan
Twitter hires Apple's director of inclusion and diversity,2015-12-29 19:35:44+00:00,0.93,Twitter,hires,Apple 's director of diversity
Huiyuan Juice leaves sour taste,2019-02-15 08:45:28+00:00,0.93,Huiyuan Juice,leaves,sour taste
"Berkshire boosts Goldman, Teva stakes; buys more Apple",2018-08-14 20:44:04+00:00,0.93,Berkshire,boosts,Goldman
UPDATE 1-Xerox CFO leaving to join Apple,2013-01-11 13:55:21+00:00,0.94,Xerox CFO,to join,Apple
"Apple's Cook reassures investors on China, stock boomerangs",2015-08-24 13:47:05+00:00,0.94,Apple's Cook,reassures,investors
Mexico ends tariffs on U.S. apple imports,2016-06-07 20:36:06+00:00,0.95,Mexico,ends,tariffs on U.S. apple imports
China Mobile chairman says actively talking to Apple,2012-05-16 03:10:15+00:00,0.94,China Mobile chairman,says actively talking,to Apple
Boeing wants to be more like Apple: CEO,2014-05-21 17:16:24+00:00,0.95,Boeing,wants,to be more like Apple CEO
Apple supplier Skyworks' revenue rises 7.2 pct,2018-05-03 20:30:40+00:00,0.94,Apple supplier Skyworks' revenue,rises,. pct
US STOCKS-Apple drags Wall St lower,2017-05-03 13:50:43+00:00,0.93,US STOCKSApple,drags,Wall St
"Wall Street rises on economic data, Apple rallies",2013-08-13 11:07:28+00:00,0.93,Wall Street,rises,on economic data
Samsung unveils new tablet to challenge Apple's iPad,2012-08-16 01:50:26+00:00,0.96,Samsung,unveils,new tablet to challenge Apple's iPad
Fed and Apple restart Wall Street's advance,2012-01-25 09:59:46+00:00,0.93,Apple,restart,Wall Street 's advance
Singer Fiona Apple arrested on drug charge in Texas,2012-09-21 01:10:14+00:00,0.94,Singer Fiona Apple,arrested,on drug charge
Apple's Siri puts voice-enabled search in spotlight,2012-01-10 00:40:14+00:00,0.95,Apple's Siri,puts,voiceenabled search
"Factbox: Apple, Starbucks warn of hit from virus; firms restrict travel, airlines cancel flights",2020-01-28 14:24:26+00:00,0.92,Starbucks,warn,of hit
"Nikkei falls on strong yen, selling in Apple suppliers",2016-09-26 06:25:23+00:00,0.95,Nikkei,falls,on strong yen
Yelp rises on reports of integration with Apple maps,2012-07-05 15:21:17+00:00,0.91,Yelp,rises,on reports of integration with Apple maps
"Buffett would not buy Google, Apple; prefers IBM",2012-05-05 18:58:31+00:00,0.94,Buffett,would not buy,Google Apple
Apple disappointment pulls Britain's FTSE lower,2013-01-24 08:11:23+00:00,0.95,Apple disappointment,pulls,Britain's FTSE
"France weighs 'culture tax' for Apple, Google products",2013-05-13 13:50:19+00:00,0.92,France,weighs,culture tax
Apple widens its lead in survey of app developers,2012-03-20 07:00:27+00:00,0.86,Apple,widens,its lead in survey of app developers
"BRIEF-Twitter is in talks with Apple to bring the Twitter app to Apple TV - NYT, citing sources",2016-08-15 02:15:58+00:00,0.92,BRIEFTwitter,is,in talks with Apple
Qualcomm forecast falls short as Apple sales disappear,2018-11-07 21:11:14+00:00,0.94,Qualcomm forecast,falls,short
Column: Apple's patent victory is a victory for competition,2012-08-27 18:41:28+00:00,0.95,Apple's patent victory,is,a victory for competition
Burberry names Bailey CEO as Ahrendts quits for Apple,2013-10-20 12:05:20+00:00,0.93,Ahrendts,quits,for Apple
Boeing wants to be more like Apple -CEO,2014-05-21 15:25:39+00:00,0.95,Boeing,wants,to be more like Apple CEO
"Tesla, Apple among firms accused of aiding child labor in Congo",2019-12-16 22:10:58+00:00,0.84,firms,accused,of aiding child labor in Congo
Apple warning shakes European shares as chipmakers tumble,2019-01-03 08:38:25+00:00,0.93,Apple warning,shakes,European shares
Icahn says Apple will still introduce TV - CNBC,2015-05-19 16:55:34+00:00,0.95,Icahn,says,Apple will still introduce TV  CNBC
Apple sends invite to media for event on March 21,2016-03-10 17:20:30+00:00,0.95,Apple,sends,invite
Audience Inc shows Apple's coattails no easy ride,2012-09-13 11:13:52+00:00,0.95,Audience Inc,shows,Apple's coattails no easy ride
Nikkei rises on strong earnings; Apple suppliers shine,2017-08-02 02:32:49+00:00,0.9,Nikkei,rises,on strong earnings
