Some El Paso victims didn't want to meet Trump during his visit,2019-08-08T16:09:13Z,0.89,Some El Paso victims,did n't want to meet,Trump
These NFL teams are donating to the El Paso and Dayton shooting victims,2019-08-08T20:39:49Z,0.94,These NFL teams,are donating,to the Dayton shooting victims
The forgotten histories of El Paso and Dayton tell a vital story,2019-08-08T18:57:45Z,0.96,The forgotten histories of Dayton,tell,a vital story
Democratic candidates unite in rage at Trump following latest mass shootings,2019-08-08T04:29:23Z,0.92,Democratic candidates,unite,in rage
Democrats and the FBI say white extremism is a huge problem. Trump disagrees.,2019-08-08T04:29:12Z,0.91,white extremism,is,a huge problem
"At a CNN town hall on gun violence, survivors of shootings express disbelief at how little has changed",2019-08-07T16:17:24Z,0.96,survivors of shootings,express,disbelief at how little has changed
Tucker Carlson makes a mockery of victims' pain,2019-08-07T23:27:06Z,0.93,Tucker Carlson,makes,a mockery of victims' pain
'Something needs to be done': A conversation about guns and race in America,2019-08-07T21:13:40Z,0.94,Something,needs,to be done '  A conversation about race in America
Police believe the El Paso shooter targeted Latinos. These are the victims' stories,2019-08-04T21:34:04Z,0.94,the El Paso shooter,targeted,Latinos
FedEx will no longer offer ground delivery to Amazon,2019-08-07T14:40:57Z,0.94,FedEx,will offer,ground delivery to Amazon
The messages left for Trump and his supporters at the El Paso Walmart memorial,2019-08-07T16:02:43Z,0.94,The messages,left,for Trump
"As a gunman roamed through Walmart, shoppers prayed and begged him not to kill them, a survivor says",2019-08-07T08:36:05Z,0.97,As a gunman roamed through Walmart  shoppers prayed,says,a survivor
These are the voices of a border community hit by hatred,2019-08-07T09:26:39Z,0.93,a border community,hit,by hatred
No shots were fired at Louisiana Walmart during altercation,2019-08-06T19:13:10Z,0.92,No shots,were fired,at Louisiana Walmart
"El Paso Walmart gunman's actions 'influenced and informed by people we don't know,' his family says",2019-08-06T07:54:28Z,0.9,El Paso Walmart gunman 's actions ',influenced,his family says
"Trump campaign still owes El Paso more than $500,000 on eve of President's return visit",2019-08-06T20:41:16Z,0.96,Trump campaign,owes,El Paso
Obama takes on hate and Trump takes on Obama,2019-08-06T17:37:39Z,0.92,Obama,takes on,hate
An El Paso shooting survivor says he was taken away in a child's wheelchair. He's searching for its owner,2019-08-06T17:04:20Z,0.88,An El Paso shooting survivor,says,he was taken away in a child's wheelchair
"The El Paso shooting suspect showed no remorse or regret, police say",2019-08-05T08:51:19Z,0.97,The El Paso shooting suspect showed no remorse or regret,say,police
A wounded El Paso hero and the Border Protection agent who saved his life reunite at his hospital bedside,2019-08-06T15:42:58Z,0.89,A wounded El Paso hero,reunite,at his hospital bedside
An 11-year-old started the 'El Paso Challenge' to help his community heal,2019-08-06T10:55:20Z,0.86,the 'El Paso Challenge,to help,his community heal
How US gun culture compares with the world,2017-10-03T11:31:14Z,0.93,US gun culture,compares,with the world
Walmart is offering free streaming video in India to fend off Amazon,2019-08-06T12:09:22Z,0.91,Walmart,is offering,free streaming video
"Internet sites blamed for helping incite racist violence, but there's no plan to rein them in",2019-08-06T04:48:45Z,0.9,Internet sites,blamed,for helping incite racist violence
A Walmart employee and a customer helped 140 people escape from the El Paso shooting,2019-08-06T02:28:53Z,0.93,A Walmart employee,helped,people escape from the El Paso
"Mexico considers the El Paso shooting an 'act of terrorism' against Mexican citizens, official says",2019-08-04T23:32:23Z,0.95,Mexico,considers,the El Paso shooting an 'act of terrorism' against Mexican citizens
El Paso mayor: Trump's visit is not a political one,2019-08-05T23:28:15Z,0.99,Trump,not has visit of,one    tz
"In the wake of tragedy, Beto O'Rourke channels El Paso's anger at Trump",2019-08-05T19:54:02Z,0.96,Beto O'Rourke,channels,El Paso's anger
El Paso horror spotlights long history of anti-Latino violence in the US,2019-08-05T20:44:30Z,0.94,El Paso horror,spotlights,long history of antiLatino violence in the US
"'Mom, it's happening again!' Two mass shootings leave El Paso residents wondering if anywhere is safe",2019-08-05T16:36:33Z,0.9,Two mass shootings,leave,El Paso residents
Man who used wheelchair to flee El Paso shooting seeks owners,2019-08-05T17:22:39Z,0.82,Man,seeks owners used wheelchair to flee,El Paso shooting
Parkland victim's parents planned to unveil a mural in El Paso of their son. Then the shooting happened.,2019-08-05T15:59:40Z,0.93,Parkland victim's parents,planned,to unveil a mural in El Paso of their son
Gun stocks rise after mass shootings and Trump's call for stronger background checks,2019-08-05T15:00:15Z,0.9,Gun,stocks,Trump 's call for stronger background checks
'Do Something!': mourners at Dayton vigil urge Ohio governor to act on gun control,2019-08-05T14:47:32Z,0.93,mourners at Dayton vigil,urge,Ohio governor
This Walmart has united Americans and Mexicans in El Paso for decades. They say terror won't divide them,2019-08-05T10:41:25Z,0.92,This Walmart,has united,Mexicans
Why Jeff Bezos may need India's richest man,2019-08-05T14:23:04Z,0.94,Jeff Bezos,may need,India's richest man
Hospital dogs brought in to help El Paso first responders,2019-08-05T13:45:50Z,0.85,Hospital dogs,brought to help,El Paso first responders
"In the wake of latest massacres, Walmart is pressured to stop selling guns",2019-08-04T23:59:21Z,0.95,Walmart,is pressured,to stop selling guns
"The Dayton shooter wore a mask, bulletproof vest and hearing protection as he opened fire, police chief says",2019-08-04T07:35:08Z,0.88,The Dayton shooter,wore,a protection
Anchors and opinion writers call El Paso attack 'terror in America',2019-08-05T05:02:56Z,0.94,opinion writers,call,El Paso attack ' terror
Family and friends gather to wait for news of missing loved ones in the El Paso shooting,2019-08-05T03:38:45Z,0.96,Family,gather,to wait for news of missing loved ones in the El Paso shooting
"When chaos erupted in El Paso, this Army soldier's first response was to save the lives of children",2019-08-05T00:14:41Z,0.98,this Army soldier's first response,was,to save the lives of children
Great leaders provide comfort in these moments. Can Trump?,2019-08-04T23:57:23Z,0.9,Great leaders,provide,comfort
Soldier breaks down into tears over mass shooting,2019-08-05T00:13:50Z,0.89,Soldier,breaks down,into tears over mass shooting
"Guns, immigration and racism: Mass shootings ignite huge 2020 debates",2019-08-04T23:14:27Z,1.0,Mass shootings,ignite,debates
Democrats demand McConnell convene Senate to pass background checks after mass shootings,2019-08-04T15:24:27Z,0.95,Democrats,demand,McConnell convene Senate to pass background checks after mass shootings
El Paso bloodshed shows our politicians' outrageous failure,2019-08-04T17:02:29Z,0.91,El Paso bloodshed,shows,our politicians' outrageous failure
"20 people killed in El Paso shooting, Texas governor says",2019-08-03T17:18:49Z,0.97,people killed in El Paso shooting,says,Texas governor
Trump condemns 'hateful act' in El Paso after mass shooting grips Texas,2019-08-04T03:29:09Z,0.86,Trump,condemns,hateful act
4 of the 10 deadliest mass shootings in modern US history have taken place in Texas,2019-08-04T02:18:44Z,0.97,of the  deadliest mass shootings in modern US history,have taken,place
Video shows man hiding as shots ring out inside Walmart,2019-08-04T01:21:50Z,0.94,Video,shows,man hiding as shots ring out inside Walmart
Video shows victims lying in Walmart parking lot,2019-08-03T22:26:57Z,0.95,Video,shows,victims lying in Walmart parking lot
What Trump's China trade war means for you,2019-08-02T17:23:05Z,0.92,Trump's China trade war,means,for you
Body of toddler identified as 2-year-old whose parents died in an apparent murder-suicide,2019-08-02T00:38:56Z,0.94,yearold whose parents,died,in an apparent murdersuicide
"Walmart, Amazon and Ikea sued over Edison light bulbs",2019-07-31T13:43:37Z,0.93,Ikea,sued,over Edison light bulbs
"'Baby Shark' is being turned into a cereal, doo doo doo doo doo doo",2019-07-27T18:38:39Z,0.91,Baby Shark,is being turned doo doo doo doo doo doo,into a cereal
Authorities believe they've found the remains of a 2-year-old whose parents died in an apparent murder-suicide,2019-07-28T22:46:45Z,0.92,a yearold,died,in an apparent murdersuicide
Walmart and Nordstrom are building stores that don't sell anything,2019-07-27T14:23:07Z,0.88,stores,do n't sell,anything
Manhunt for murder suspects focuses on a small Canada town with brutal conditions,2019-07-25T17:43:05Z,0.95,Manhunt for murder suspects,focuses,on a small Canada town
Omar: America's 'basic promise is under threat. Our democratic institutions have been weaponized',2019-07-25T14:51:38Z,0.96,America's 'basic promise,is,under threat
"Despite a bold approach, Kohl's struggles to escape department store woes",2019-05-21T18:02:20Z,0.94,Kohl's struggles,to escape,department store woes
A $15 minimum wage started as a slogan. Now it's passed the House,2019-07-15T16:34:44Z,0.91,A $ minimum wage,started,as a slogan
Lil Nas X is ready for the Area 51 raid. And his new 'Old Town Road' music video proves it,2019-07-17T07:20:26Z,0.96,Lil Nas X,is,ready for the Area  raid
Prime Day isn't the only way to save. Here's your guide to other sales going on right now,2019-07-15T15:07:39Z,0.93,Prime Day,is n't,the only way to save
Colorful phone accessories your iPhone or Android needs,2019-07-09T13:52:58Z,0.86,Colorful phone,accessories,your iPhone or Android needs
America's addiction to absurdly fast shipping has a hidden cost,2019-07-15T10:09:15Z,0.96,America's addiction to absurdly fast shipping,has,a hidden cost
These Americans share what it feels like to be told: 'Go back to where they came from',2019-07-15T15:43:44Z,0.85,These Americans,share,what it feels like to be told
"In India, Amazon Prime Day is turning into another battle with Walmart",2019-07-15T15:40:27Z,0.97,Amazon Prime Day,is turning,into another battle with Walmart
How Amazon Prime Day became the shopping Super Bowl,2019-07-13T11:43:14Z,0.94,Amazon Prime Day,became,the shopping Super Bowl
'We welcome their hate': Bernie Sanders unveils 'anti-endorsement' list,2019-07-10T20:17:04Z,0.89,Bernie Sanders,unveils,antiendorsement' list
"Another person was caught on camera licking ice cream in a store, police say",2019-07-08T02:42:05Z,0.9,Another person,was caught,on camera licking ice cream
Several eye drops and ointment sold at Walgreens and Walmart recalled,2019-07-07T05:10:14Z,0.94,Several eye drops,sold,at Walmart
"Eye drops, ointments sold at Walgreens, Walmart recalled",2019-07-07T06:52:02Z,0.93,ointments,sold,at Walgreens
"How the Independence Day earthquake shook homes, cracked roadways and rattled California residents",2019-07-05T02:36:03Z,0.94,the Independence Day earthquake,rattled,California residents
Police find juvenile they say licked a tub of ice cream and put it back on the shelf,2019-07-04T19:01:53Z,0.86,Police,find,juvenile they say licked a tub of ice cream
Walmart is investing $1.2 billion in China,2019-07-02T10:00:23Z,1.0,Walmart,is investing,$ . billion
The global economy just dodged another bullet. But the US-China trade truce won't fix it,2019-07-01T14:26:07Z,0.9,The global economy,dodged,another bullet
G20 summit 2019: Trump meets leaders in Osaka,2019-06-28T01:42:33Z,0.88,Trump,meets,leaders in Osaka
"In a world dominated by Amazon, Nordstrom and Gap are the worst stocks of the year",2019-06-28T18:35:59Z,0.92,a world,dominated,by Gap
"Washington cornerback Josh Norman donates $18,000 to immigrant detention center in Texas",2019-06-28T13:14:30Z,0.95,Washington cornerback Josh Norman,donates,$ to immigrant detention center in Texas
Wayfair workers plan walkout in protest of company's bed sales to migrant camps,2019-06-25T22:02:34Z,0.94,Wayfair workers,plan,walkout
Bad news for General Mills: People splurge on pet food but not snacks for themselves,2019-06-26T15:44:40Z,0.89,People,splurge,on pet food
"Truck driver charged with killing motorcyclists in New Hampshire shouldn't have had a license, Massachusetts official says",2019-06-26T17:29:50Z,0.98,Truck driver charged with killing motorcyclists in New Hampshire shouldn't have had a license,says,Massachusetts official
Wayfair employees protest company's bed sales to migrant camps,2019-06-26T17:09:51Z,0.93,Wayfair employees,protest,company's bed sales to migrant camps
US government is investigating the chicken industry,2019-06-26T02:00:16Z,0.93,US government,is investigating,the chicken industry
"Truck driver in deadly motorcycle crash drove erratically and crossed center line, complaint says",2019-06-25T16:00:56Z,0.97,Truck driver in deadly motorcycle crash drove erratically and crossed center line,says,complaint
GOP rep says migrant children 'are free to leave' facilities 'at any time',2019-06-25T16:20:20Z,0.94,GOP rep,says,migrant children 'are free to leave' facilities 'at any time
Amazon Prime Day will actually be two days this year,2019-06-25T05:01:08Z,0.9,Amazon Prime Day,will be,two days this year
Infant formula sold only at Walmart is recalled because of fears of metal,2019-06-23T13:43:40Z,0.95,Infant formula sold only at Walmart,is recalled,because of fears of metal
"KFC unleashes a Cheetos chicken sandwich and honestly, it looks delicious",2019-06-21T17:45:05Z,0.88,KFC,unleashes,a Cheetos chicken sandwich
H-1B visas are good for India and Silicon Valley. Capping them would hurt,2019-06-20T17:51:04Z,0.93,H  B visas,are,good for Silicon Valley
"Georgia inmate is the 1,500th person executed in the US since the death penalty was reinstated",2019-06-21T02:16:25Z,0.95,Georgia inmate,is,the th person executed in the US
Walmart settles with US government over international bribery investigation,2019-06-20T22:11:49Z,0.93,Walmart,settles,with US government over international bribery investigation
Nevada is suing opioid manufacturers and distributors. There are more than 40 defendants in the case,2019-06-18T08:22:30Z,0.92,Nevada,is suing,opioid manufacturers
India is escalating a trade fight with America. It's a high risk strategy,2019-06-17T14:38:31Z,0.92,India,is escalating,a trade fight with America
Why New Balance turned on Trump over China tariffs,2019-06-16T14:48:26Z,0.93,New Balance,turned,over China tariffs
Why Walmart wants to sell its own line of steaks,2019-06-15T11:46:26Z,0.86,Walmart,wants,to sell its own line of steaks
"First on CNN Business: 600 companies including Walmart, Costco and Target warn Trump on tariffs",2019-06-13T19:00:42Z,0.99,companies,warn,Trump
Birchbox thinks it found a niche: Burned-out Americans,2019-06-11T16:16:54Z,0.87,Birchbox,thinks,it found a niche
Target expands childcare and paid family leave benefits as retailers battle for talent,2019-06-10T16:00:41Z,0.94,Target paid family,leave,benefits
Walmart will deliver groceries straight to your fridge,2019-06-07T11:25:45Z,0.86,Walmart,will deliver,groceries
Walmart's Arkansas hometown has become a tech hub,2019-06-07T10:32:24Z,0.94,Walmart's Arkansas hometown,has become,a tech hub
Bernie Sanders confronts Walmart executives at meeting,2019-06-05T21:31:31Z,0.94,Bernie Sanders,confronts,Walmart executives
Sanders attends Walmart board meeting to rail against low wages for employees,2019-06-05T21:42:21Z,0.93,Sanders,attends,Walmart board meeting
Bernie Sanders confronts Walmart leaders at annual shareholders meeting,2019-06-05T10:02:14Z,0.94,Bernie Sanders,confronts,Walmart leaders
0.56 (Here; 's; what the new ones look like,2019-06-05T17:57:20Z),0.89,Walmart,getting,rid of its blue vests. Here's what the new ones look like
"CVS plans to expand HealthHubs to 1,500 stores by 2021",2019-06-04T15:11:26Z,0.92,CVS,plans,to expand HealthHubs to  stores by
Walmart will recruit high school students with free SAT prep and $1 a day college tuition,2019-06-04T12:24:11Z,0.92,Walmart,will recruit,high school students
Dow futures are lower as trade war tensions persist,2019-06-02T23:52:34Z,0.94,Dow futures,are,lower as trade war tensions persist
India is a massive business opportunity for America,2019-06-02T22:40:01Z,0.95,India,is,a massive business opportunity for America
'Dangerous and destabilizing:' Businesses warn about the risks of Mexico tariffs,2019-06-02T14:49:03Z,0.93,Businesses,warn,about the risks of Mexico tariffs
"Say goodbye to Dow 25,000: Mexico tariffs spook Wall Street",2019-05-31T11:41:31Z,0.99,mexico tariffs,spook,Wall Street
FedEx Ground expands Sunday delivery,2019-05-31T19:02:06Z,0.94,FedEx Ground,expands,Sunday delivery
"Walmart's new tech chief comes from Google, Microsoft and Amazon",2019-05-28T18:28:34Z,0.95,Walmart 's new tech chief,comes,from Amazon
"The trade war comes to Walmart, Target and Macy's",2019-05-23T15:21:42Z,0.93,The trade war,comes,to Target
"No, China is not paying for Trump's bailout for US farmers",2019-05-23T20:51:42Z,0.93,China,is not paying,for Trump's bailout for US farmers
"Amazon weathers contentious shareholder meeting, as investors and workers press for change",2019-05-22T18:47:58Z,0.92,workers,press,for change
The US-China trade war hurts American families,2019-05-20T19:44:26Z,0.96,The USChina trade war,hurts,American families
Lidl will open 25 new US grocery stores over the next year,2019-05-20T15:46:09Z,1.0,Lidl,will open,new us grocery stores
Rural America feels the sting of Trump's China trade war,2019-05-19T14:01:43Z,0.94,Rural America,feels,the sting of Trump's China trade war
The yuan has fallen near crisis-era levels. What China does about it will shape the trade war,2019-05-19T11:55:49Z,0.88,The yuan,has fallen,near crisisera levels
Grumpy Cat found quick success. Other celebrity pets might have it harder,2019-05-17T18:52:45Z,0.91,Grumpy Cat,found,quick success
Trump's trade war puts Southern Republicans in an awkward spot,2019-05-17T04:59:56Z,0.96,Trump's trade war,puts,Southern Republicans
Baidu slumps; Pound falls; Amazon backs Deliveroo,2019-05-17T09:57:07Z,0.93,Amazon,backs,Deliveroo
Blacklisting Huawei takes the US-China trade war to a dangerous new level,2019-05-16T17:42:45Z,0.94,Blacklisting Huawei,takes,the USChina trade war
"Guatemalan child dies at Texas hospital, a month after being apprehended by US authorities crossing the border",2019-05-16T16:46:50Z,0.93,US authorities,crossing,the border
"Guatemalan toddler dies in US custody, report says",2019-05-16T04:33:58Z,0.92,Guatemalan toddler,dies,in US custody
Walmart says it will raise prices because of tariffs,2019-05-16T14:30:38Z,0.83,Walmart,says,it will raise prices because of tariffs
Dollar General built an empire on no-frills stores. Now it's going high tech,2019-05-14T13:41:53Z,0.93,Dollar General,built,an empire
"Walmart is rolling out next-day delivery. Look out, Amazon",2019-05-14T10:46:05Z,0.92,Walmart,is rolling out,nextday delivery
Trade fear fades; Monsanto hurts Bayer; Apple bear market,2019-05-14T09:41:54Z,0.94,Monsanto,hurts,Bayer
"Under pressure, Bed Bath & Beyond's veteran CEO steps down",2019-05-13T14:19:17Z,0.94,Bed Bath & Beyond's veteran CEO,steps down,Under pressure
0.45 (Here; 's; what we know,2019-05-10T15:52:16Z),0.91,anyone,has seen,yearold Maleah Davis
Sears has a new logo. It looks a whole lot like Airbnb's,2019-05-09T18:58:30Z,0.92,Sears,has,a new logo
0.93 (A gift from a stranger; sets off; a chain of random acts of kindness,2019-05-09T20:58:05Z),0.9,a stranger,tucked,into a book
Uber's IPO will be an early test for SoftBank's massive venture fund,2019-05-09T16:48:13Z,0.94,Uber's IPO,will be,an early test for SoftBank's massive venture fund
"Walmart's store managers make $175,000 a year on average",2019-05-09T11:46:46Z,1.0,Walmart 's store managers,make,$  a year
SoftBank already has a $100 billion tech fund. Now it's launching another,2019-05-09T09:02:33Z,1.0,SoftBank,has,$  billion tech fund
A boy left home after a drought left his family eating one meal a day. He died in US custody weeks later,2019-05-07T02:34:43Z,0.89,A boy,left,home
US economy has added jobs for 103 straight months. Unemployment rate falls to 3.6%,2019-05-03T12:32:45Z,0.91,Unemployment rate,falls,to .
Kohl's won over moms. Now it's going after Millennials,2019-04-30T14:06:01Z,0.87,Kohl's,won over,moms
Foreign investors poured almost $200 billion into Modi's India. The election has them rattled,2019-04-11T11:44:51Z,1.0,Foreign investors,poured,$  billion
A Florida sheriff's office is accused of using excessive force. It's not the first time,2019-04-29T00:23:07Z,0.94,A Florida sheriff's office,is accused,of using excessive force
China's recycling ban has sent America's plastic to Malaysia. Now they don't want it -- so what next?,2019-04-27T00:29:13Z,0.93,China's recycling ban,has sent,America's plastic
PepsiCo offers to settle with Indian farmers it sued over potatoes for Lays chips,2019-04-25T21:32:15Z,0.9,PepsiCo,offers to settle,with Indian farmers
Yodel boy surfs audience in inflatable horse float,2019-04-25T12:57:11Z,0.93,Yodel boy,surfs,audience
Walmart's $9 billion deal to sell its UK supermarkets is dead,2019-04-25T07:25:08Z,0.88,Walmart's $ billion deal,is,dead
Salmonella outbreak linked to precut melons sickens 117 people in 10 states,2019-04-24T23:30:53Z,1.0,Salmonella outbreak linked to precut melons,sickens,people
Walmart CEO Doug McMillon's total pay was nearly $24 million last year,2019-04-23T23:11:52Z,0.99,Walmart CEO Doug McMillon,had total pay of,nearly $  million
0.64 (it; wants; to go mainstream,2019-04-19T19:34:01Z; T:Now),0.92,a tech company,sold,food
"Food stamps recipients can now order groceries online for delivery. Amazon, Walmart and ShopRite will offer the service",2019-04-18T16:36:20Z,0.9,ShopRite,will offer,the service
The fight for swing voters is underway in Pennsylvania's suburbs,2019-04-17T15:55:54Z,0.95,The fight for swing voters,is,underway
Casper has woken up the bedding industry,2019-04-16T16:55:36Z,0.92,Casper,has woken up,the bedding industry
"American retailers already announced 6,000 store closures this year. That's more than all of last year",2019-04-16T17:27:20Z,1.0,American retailers,announced,store closures
Prosecutor adds hate crimes to charges against Louisiana church fire suspect,2019-04-15T13:42:13Z,0.95,Prosecutor,adds,hate crimes
"Pre-cut melon sold under Whole Foods, Kroger and other labels in 9 states recalled; 93 people sick in salmonella outbreak",2019-04-13T03:44:07Z,0.94,Precut melon,sold,under Kroger
Bed Bath & Beyond to close 40 stores,2019-04-13T20:11:55Z,0.94,Bed Bath & Beyond,to close,stores
Walmart wants to become a big advertising player like Amazon,2019-04-12T18:36:48Z,0.95,Walmart,wants,to become a big advertising player like Amazon
"Suspect in Louisiana black church fires is son of sheriff's deputy, officials say",2019-04-11T11:02:27Z,0.98,Suspect in Louisiana black church fires is son of sheriff's deputy,say,officials
Hundreds of old Sears stores are empty. Amazon and Whole Foods might move in,2019-04-11T17:04:38Z,0.83,Hundreds of old Sears stores,are,empty
Five teens were arrested after a smoke bomb injured a cop and a bystander,2019-04-09T22:10:37Z,0.99,five teens,were arrested after,a smoke bomb injured
"Why Walmart wants robots, not workers, stocking shelves",2019-04-09T20:29:14Z,0.97,Walmart,wants,robots not workers stocking shelves
India's economy added $1 trillion under Modi but not the millions of jobs it needs,2019-04-06T01:06:25Z,1.0,India 's economy,added,$  trillion under modi
Amazon is struggling to convince Prime members to go to Whole Foods. So it's slashing prices,2019-04-02T20:20:06Z,0.94,Prime members,to go,to Whole Foods
Amazon and Whole Foods are cutting prices again,2019-04-01T22:43:58Z,0.92,Amazon,are cutting,prices
Wall Street enjoyed a huge rally this quarter. But there were some losers,2019-03-27T18:28:55Z,0.93,Wall Street,enjoyed,a huge rally
Activist investors want to clean house at Bed Bath and Beyond,2019-03-26T18:44:20Z,0.92,Activist investors,want,to clean house at Bed Beyond
Naspers is bringing its $134 billion stake in Tencent to Europe,2019-03-25T11:59:06Z,1.0,Naspers,is bringing,$  billion stake
General Mills raised prices on cereal and yogurt. It's working,2019-03-20T17:06:12Z,0.93,General Mills,raised,prices on yogurt
These 10 genius products will change how you clean your home and your tech,2018-03-08T14:04:05Z,0.83,These  genius products,will change,how you clean your home
Dollar General will open 975 stores this year,2019-03-14T12:09:28Z,1.0,Dollar General,will open,stores
Tesla bull says 'poor communication' is Elon Musk's biggest problem,2019-03-12T16:27:10Z,0.91,poor communication,is,Elon Musk's biggest problem
Risk is a requirement in today's business world. These leaders know that,2019-03-10T13:33:11Z,0.85,Risk,is,a requirement in today's business world
Walmart spent $16 billion to go big in India. She has to make it work,2019-03-10T14:22:36Z,1.0,Walmart,spent,$  billion
Buyback backlash continues in Washington,2019-03-06T20:18:17Z,0.92,Buyback backlash,continues,in Washington
Family Dollar will close nearly 400 stores,2019-03-06T13:30:03Z,1.0,Family Dollar,will close,nearly  stores
Americans aren't tired of shopping just yet,2019-03-05T19:37:07Z,0.93,Americans,are n't,tired of shopping
Mark Zuckerberg's net worth shrank by $9 billion last year,2019-03-05T16:44:10Z,0.96,Mark Zuckerberg's net worth,shrank,by $ billion
China cuts taxes; Target reports; Ghosn granted bail,2019-03-05T10:08:46Z,0.92,China,cuts,taxes
Amazon's grocery plans go way beyond Whole Foods,2019-03-04T21:54:14Z,0.96,Amazon's grocery plans,go,way beyond Whole Foods
0.94 (Workers with disabilities; got; squeezed,2019-02-26T23:33:55Z),0.92,Walmart,made,changes
7-Eleven wants to shake up India's massive food retail market,2019-03-01T12:48:02Z,0.95,Eleven,wants,to shake up India's massive food retail market
HBO chief Richard Plepler leaves network he spent decades building in post-AT&T shakeup,2019-03-01T01:00:35Z,0.92,HBO chief Richard Plepler,leaves,network
Victoria's Secret will close 53 stores as struggles mount,2019-02-28T17:37:06Z,1.0,Victoria 's Secret,will close,stores
How Lego filled the Toys 'R' Us void,2019-02-27T21:14:29Z,0.93,Lego,filled,the Toys 'R
Funko plans to open a giant toy store in Hollywood,2019-02-27T11:48:35Z,0.94,Funko,plans,to open a giant toy store in Hollywood
Ex-PepsiCo CEO Indra Nooyi joins Amazon's board,2019-02-25T22:48:57Z,0.9,ExPepsiCo CEO Indra Nooyi,joins,Amazon's board
Target tries to capitalize on Victoria's Secret's struggles,2019-02-25T19:22:27Z,0.92,Target,tries to capitalize,on Victoria's Secret's struggles
"Blackface is not a good look, and other important lessons that fashion brands learned this month",2019-02-24T14:55:43Z,0.89,Blackface,is not,a good look
"Dove is offering $5,000 grants for dads without access to paid paternity leave",2019-02-22T23:21:41Z,1.0,Dove,is offering,$  grants
"Kraft Heinz posts huge loss, slashes dividend and reveals SEC investigation",2019-02-21T23:41:33Z,0.94,Kraft Heinz,posts,huge loss
How Target is trying to woo mom and dads,2019-02-21T12:04:51Z,0.9,Target,is trying to woo,dads
"Payless plans to close during its second bankruptcy, costing 16,000 workers their jobs",2019-02-19T18:21:57Z,0.89,Payless,plans,to close during its second bankruptcy
Funko has taken the toy industry by storm,2019-02-19T21:38:57Z,0.93,Funko,has taken,the toy industry
Walmart had a blowout holiday quarter,2019-02-19T12:19:53Z,0.94,Walmart,had,a blowout holiday quarter
Shoppers are propping up the economy. What if they stop spending?,2019-02-17T10:12:31Z,0.82,Shoppers,are propping up,the economy
Trump's tariffs have helped steel companies. Workers are still waiting.,2019-02-16T13:23:41Z,0.92,Trump's tariffs,have helped,steel companies
Presidential candidates hit the campaign trail,2019-02-16T14:46:03Z,0.93,Presidential candidates,hit,the campaign trail
"Amazon has money, power and influence. But it flamed out in NYC. Here's why that matters",2019-02-15T00:00:32Z,0.94,Amazon,has,influence
"Levi's wants to be more than a jeans company, so it's going public",2019-02-13T18:08:13Z,0.93,Levi's wants,to be,more than a jeans company
The US and India are heading for a showdown on trade,2019-02-13T16:10:35Z,0.93,The US,are heading,for a showdown on trade
Cook joins CEOs on revived Trump business advisory council,2019-02-13T17:51:40Z,0.93,Cook,joins,CEOs
"Florida yoga studio shooter planned attack for months and had 'lifetime of misogynistic attitudes,' police say",2019-02-13T10:25:38Z,0.96,Florida had ' lifetime of misogynistic attitudes,say,police
Katy Perry faces criticism over shoe design resembling blackface,2019-02-12T01:49:42Z,0.93,Katy Perry,faces,criticism over shoe design resembling blackface
"Mattel is on a roll, but Hasbro struggles with lackluster Disney sales",2019-02-08T15:53:08Z,0.94,Mattel,is,on a roll
"5 minors have been arrested in the deadly shooting of a Nashville musician, police say",2019-02-09T13:52:41Z,0.98,minors have been arrested in the deadly shooting of a Nashville musician,say,police
Sears survived bankruptcy. Can it survive long term?,2019-02-09T16:09:12Z,0.92,Sears,survived,bankruptcy
Sears gets out of bankruptcy alive,2019-02-07T14:33:30Z,0.94,Sears,gets,out of bankruptcy
Stocks plunge on worries about US-China trade talks,2019-02-07T18:24:06Z,0.84,Stocks,plunge,on worries about USChina trade talks
Walmart's online mattress brand has a new retail strategy: Tiny homes,2019-02-06T14:25:20Z,0.96,Walmart's online mattress brand,has,a new retail strategy
Wall Street hates a lot of big retail stocks,2019-02-05T19:09:15Z,0.93,Wall Street,hates,a lot of big retail stocks
"Walmart is changing its sick leave policy, and will pay bonuses for good attendance",2019-02-01T05:01:20Z,0.92,Walmart,will pay,bonuses
Amazon and Walmart face new threats in India,2019-01-31T15:18:08Z,0.93,Walmart,face,new threats in India
Pension watchdog objects to plan to save Sears,2019-01-29T20:26:05Z,0.94,Pension watchdog objects to plan,to save,Sears
Ginni Rometty: How businesses can help fix America's talent problem,2019-01-08T15:03:03Z,0.89,businesses,can help fix,America's talent problem
Walmart raises pay for truck drivers,2019-01-25T18:23:19Z,0.92,Walmart,raises,pay for truck drivers
Instacart CEO reaffirms IPO is 'definitely' on the horizon,2019-01-24T15:07:38Z,0.87,Instacart CEO reaffirms IPO,is,definitely
What Tractor Supply Co. can teach other retailers,2019-01-24T14:21:51Z,0.93,Tractor Supply Co.,can teach,other retailers
China will overtake the US as the world's biggest retail market this year,2019-01-23T11:56:19Z,0.93,China,will overtake,the US
Lampert's winning bid for Sears swelled to $5.2 billion,2019-01-17T19:48:50Z,0.87,Lampert's winning bid for Sears,swelled,to $. billion
